id_text,id_word,Text,Cosine_similarity
UntN TZ/S 12,UntN_TZ/S_12_00004,(md)hu-um-ban-nu-me-na-gi,0.2534
UntN TZ/S 12,UntN_TZ/S_12_00005,su-un-ki-ik,0.4428
UntN TZ/S 12,UntN_TZ/S_12_00006,an-za-an,0.4171
UntN TZ/S 12,UntN_TZ/S_12_00007,šu-šu-un-ka,0.4929
UntN TZ/S 12,UntN_TZ/S_12_00008,a-i-in,0.2665
UntN TZ/S 12,UntN_TZ/S_12_00009,ku-te-en,0.2852
UntN TZ/S 12,UntN_TZ/S_12_00010,u2-pa-at,0.5415
UntN TZ/S 12,UntN_TZ/S_12_00011,hu-us-si-ip-me,0.5148
UntN TZ/S 12,UntN_TZ/S_12_00012,ku-ši-ih,0.5528
UntN TZ/S 12,UntN_TZ/S_12_00013,dingir-gal,0.5109
UntN TZ/S 12,UntN_TZ/S_12_00014,in,0.5704
UntN TZ/S 12,UntN_TZ/S_12_00015,du-ni-ih,0.4579
UntN TZ/S 12,UntN_TZ/S_12_00016,si-ia-an-ku-uk,0.401
UntN TZ/S 12,UntN_TZ/S_12_00017,ul-lu-ru-uk,0.2657
UntN TZ/S 12,UntN_TZ/S_12_00018,si-ia-an-ku-uk,0.401
UntN TZ/S 12,UntN_TZ/S_12_00019,si-ma-aš2,0.2319
UntN TZ/S 12,UntN_TZ/S_12_00020,hu-ut-tak-ha-li-ik,0.4346
UntN TZ/S 12,UntN_TZ/S_12_00021,u2-me,0.5898
UntN TZ/S 12,UntN_TZ/S_12_00022,dingir-gal,0.5109
UntN TZ/S 12,UntN_TZ/S_12_00023,li-na,0.3652
UntN TZ/S 12,UntN_TZ/S_12_00024,te-la-ak-ni,0.3094
UntN TZ/S 13,UntN_TZ/S_13_00001,u2,0.4736
UntN TZ/S 13,UntN_TZ/S_13_00002,(m)un-taš-dingir-gal,0.333
UntN TZ/S 13,UntN_TZ/S_13_00003,ša-ak,0.292
UntN TZ/S 13,UntN_TZ/S_13_00004,(md)hu-um-ban-nu-me-na-gi,0.2534
UntN TZ/S 13,UntN_TZ/S_13_00005,su-un-ki-ik,0.4428
UntN TZ/S 13,UntN_TZ/S_13_00006,an-za-an,0.4171
UntN TZ/S 13,UntN_TZ/S_13_00007,šu-šu-un-ka,0.4929
UntN TZ/S 13,UntN_TZ/S_13_00008,si-ia-an,0.4844
UntN TZ/S 13,UntN_TZ/S_13_00009,(d)na-bu-me,0.2601
UntN TZ/S 13,UntN_TZ/S_13_00010,u2-pa-at,0.5415
UntN TZ/S 13,UntN_TZ/S_13_00011,hu-us-si-ip-me,0.5148
UntN TZ/S 13,UntN_TZ/S_13_00012,ku-ši-ih,0.5528
UntN TZ/S 13,UntN_TZ/S_13_00013,(d)na-bu-u2,0.2523
UntN TZ/S 13,UntN_TZ/S_13_00014,la-an-si-ti-ra,0.2624
UntN TZ/S 13,UntN_TZ/S_13_00015,ir,0.383
UntN TZ/S 13,UntN_TZ/S_13_00016,a-ha-ar,0.4474
UntN TZ/S 13,UntN_TZ/S_13_00017,mu-ur-tah,0.4399
UntN TZ/S 13,UntN_TZ/S_13_00018,hu-ut-tak-ha-li-ik,0.4346
UntN TZ/S 13,UntN_TZ/S_13_00019,u2-me,0.5898
UntN TZ/S 13,UntN_TZ/S_13_00020,(d)na-bu-u2,0.2523
UntN TZ/S 13,UntN_TZ/S_13_00021,si-ia-an-ku-uk-ra,0.5192
UntN TZ/S 13,UntN_TZ/S_13_00022,ul-li-na,0.3769
UntN TZ/S 13,UntN_TZ/S_13_00023,te-la-ak-ni,0.3094
UntN TZ/S 14,UntN_TZ/S_14_00001,si-ia-an-ku-uk-ra,0.5192
UntN TZ/S 14,UntN_TZ/S_14_00002,li-na,0.3652
UntN TZ/S 14,UntN_TZ/S_14_00003,te-[la-ak-ni],0.2581
UntN TZ/S 14,UntN_TZ/S_14_00004,pi-el,0.3435
UntN TZ/S 14,UntN_TZ/S_14_00005,ki-it-ti-im-ma,0.4202
UntN TZ/S 14,UntN_TZ/S_14_00006,na-a,0.3053
UntN TZ/S 14,UntN_TZ/S_14_00007,[me]-lu-u[k-ra],0.31
UntN TZ/S 14,UntN_TZ/S_14_00008,šu-<ut>-ki-me,0.2725
UntN TZ/S 14,UntN_TZ/S_14_00009,ša-at-ki-me,0.2924
UntN TZ/S 14,UntN_TZ/S_14_00010,su-un-ki-me,0.3995
UntN TZ/S 14,UntN_TZ/S_14_00011,[tu4-ur],0.2737
UntN TZ/S 14,UntN_TZ/S_14_00012,hi-ih,0.4515
UntN TZ/S 14,UntN_TZ/S_14_00013,si-it-me,0.4945
UntN TZ/S 14,UntN_TZ/S_14_00014,(d)in-šu-uš-[na-ak],0.2396
UntN TZ/S 15,UntN_TZ/S_15_00001,u2,0.4736
UntN TZ/S 15,UntN_TZ/S_15_00002,(m)un-taš-dingir-gal,0.333
UntN TZ/S 15,UntN_TZ/S_15_00003,ša-ak,0.292
UntN TZ/S 15,UntN_TZ/S_15_00004,(md)hu-um-ba-nu-me-na-[ki,0.2697
UntN TZ/S 15,UntN_TZ/S_15_00005,su-un-ki]-ik,0.2684
UntN TZ/S 15,UntN_TZ/S_15_00006,an-za-an,0.4171
UntN TZ/S 15,UntN_TZ/S_15_00007,šu-šu-un-ka,0.4929
UntN TZ/S 15,UntN_TZ/S_15_00008,ku-ku-un-[nu-um,0.2527
UntN TZ/S 15,UntN_TZ/S_15_00009,[…]-ti-ia,0.2595
UntN TZ/S 15,UntN_TZ/S_15_00010,a-ak,0.5694
UntN TZ/S 15,UntN_TZ/S_15_00011,la-an-si-ti-me,0.3036
UntN TZ/S 15,UntN_TZ/S_15_00012,ku-ši-ih,0.5528
UntN TZ/S 15,UntN_TZ/S_15_00013,[dingir-gal,0.27
UntN TZ/S 15,UntN_TZ/S_15_00014,a-ak],0.2604
UntN TZ/S 15,UntN_TZ/S_15_00015,(d)in-šu-uš-[na-ak,0.2483
UntN TZ/S 15,UntN_TZ/S_15_00016,si-ia]-an-ku-uk-pa,0.3068
UntN TZ/S 15,UntN_TZ/S_15_00017,[in,0.2525
UntN TZ/S 15,UntN_TZ/S_15_00018,du-ni-ih,0.4579
UntN TZ/S 15,UntN_TZ/S_15_00019,ku]-ku-un-[nu-um,0.2415
UntN TZ/S 15,UntN_TZ/S_15_00020,[…]-ak,0.2723
UntN TZ/S 15,UntN_TZ/S_15_00021,dingir-gal,0.5109
UntN TZ/S 15,UntN_TZ/S_15_00022,[a-ak,0.3222
UntN TZ/S 15,UntN_TZ/S_15_00023,(d)in]-šu-uš-n[a-ak,0.2628
UntN TZ/S 15,UntN_TZ/S_15_00024,si-ia-an-ku]-uk-pa,0.2875
UntN TZ/S 15,UntN_TZ/S_15_00025,[…],0.5112
UntN TZ/S 15,UntN_TZ/S_15_00026,ni,0.3574
UntN TZ/S 15,UntN_TZ/S_15_00027,[…],0.5112
UntN TZ/S 15,UntN_TZ/S_15_00028,ra,0.2781
UntN TZ/S 15,UntN_TZ/S_15_00029,[…]-uš-ni-e,0.2788
UntN TZ/S 16,UntN_TZ/S_16_00001,u2,0.4736
UntN TZ/S 16,UntN_TZ/S_16_00002,(m)un-taš-dingir-gal,0.333
UntN TZ/S 16,UntN_TZ/S_16_00003,ša-[ak,0.2806
UntN TZ/S 16,UntN_TZ/S_16_00004,(md)hu-um-ba-nu-me-na-ki],0.256
UntN TZ/S 16,UntN_TZ/S_16_00005,su-un-ki-ik,0.4428
UntN TZ/S 16,UntN_TZ/S_16_00006,an-za-an,0.4171
UntN TZ/S 16,UntN_TZ/S_16_00007,šu-[šu-un-ka,0.2509
UntN TZ/S 16,UntN_TZ/S_16_00008,ku-ku-un-nu-um],0.2799
UntN TZ/S 16,UntN_TZ/S_16_00009,[…]-ti-ia,0.2595
UntN TZ/S 16,UntN_TZ/S_16_00010,a-ak,0.5694
UntN TZ/S 16,UntN_TZ/S_16_00011,la-an-[si-ti-me,0.3008
UntN TZ/S 16,UntN_TZ/S_16_00012,ku-ši-ih,0.5528
UntN TZ/S 16,UntN_TZ/S_16_00013,dingir-gal,0.5109
UntN TZ/S 16,UntN_TZ/S_16_00014,a-ak,0.5694
UntN TZ/S 16,UntN_TZ/S_16_00015,(d)in-šu-uš]-na-ak,0.3151
UntN TZ/S 16,UntN_TZ/S_16_00016,si-ia-an-[ku-uk-pa,0.2647
UntN TZ/S 16,UntN_TZ/S_16_00017,in,0.5704
UntN TZ/S 16,UntN_TZ/S_16_00018,du-ni-ih,0.4579
UntN TZ/S 16,UntN_TZ/S_16_00019,ku-ku-un-nu-um…,0.2851
UntN TZ/S 16,UntN_TZ/S_16_00020,dingir-gal,0.5109
UntN TZ/S 16,UntN_TZ/S_16_00021,a]-ak,0.2944
UntN TZ/S 16,UntN_TZ/S_16_00022,(d)in-šu-[uš-na-ak,0.2563
UntN TZ/S 16,UntN_TZ/S_16_00023,si-ia-an-ku-uk-pa],0.276
UntN TZ/S 16,UntN_TZ/S_16_00024,[…],0.5112
UntN X 1,UntN_X_1_00001,[…],0.5112
UntN X 1,UntN_X_1_00002,[šu-šu]-un-ka,0.2672
UntN X 1,UntN_X_1_00003,ta-ak-me,0.4232
UntN X 1,UntN_X_1_00004,u2-me,0.5898
UntN X 1,UntN_X_1_00005,[…],0.5112
UntN X 1,UntN_X_1_00006,[š]u?-ut?-ta?,0.2557
UntN X 1,UntN_X_1_00007,in-gi,0.4831
UntN X 1,UntN_X_1_00008,hi-[…],0.2924
UntN X 1,UntN_X_1_00009,[a-h]a-an,0.2702
UntN X 1,UntN_X_1_00010,hi?-iš,0.2461
UntN X 1,UntN_X_1_00011,u2-me,0.5898
UntN X 1,UntN_X_1_00012,[…],0.5112
UntN X 1,UntN_X_1_00013,hi-iš-e,0.257
UntN X 1,UntN_X_1_00014,[…u2]-pa-at,0.2832
UntN X 1,UntN_X_1_00015,ta-ah,0.27
UntN X 1,UntN_X_1_00016,[…],0.5112
UntN X 1,UntN_X_1_00017,u2-me,0.5898
UntN X 1,UntN_X_1_00018,(d)u2-pur-ku-pa-ak,0.2808
UntN X 1,UntN_X_1_00019,[…],0.5112
UntN X 1,UntN_X_1_00020,u2,0.4736
UntN X 1,UntN_X_1_00021,zig-ra-tu4,0.2692
UntN X 1,UntN_X_1_00022,-me,0.2852
UntN X 1,UntN_X_1_00023,[…]-ti-e?,0.2754
UntN X 1,UntN_X_1_00024,in,0.5704
UntN X 1,UntN_X_1_00025,du-ni-ih,0.4579
UntN X 2,UntN_X_2_00001,[…],0.5112
UntN X 2,UntN_X_2_00002,[an-za-a]n,0.2552
UntN X 2,UntN_X_2_00003,šu-šu-un-[ka]-[…],0.3018
UntN X 2,UntN_X_2_00004,[tu-ur],0.2391
UntN X 2,UntN_X_2_00005,hi-ih,0.4515
UntN X 2,UntN_X_2_00006,si-it-me,0.4945
UntN X 2,UntN_X_2_00007,[…],0.5112
UntN X 2,UntN_X_2_00008,[in]-gi,0.2504
UntN X 2,UntN_X_2_00009,hi-en-ka,0.5103
UntN X 2,UntN_X_2_00010,in-[ti-ik-ka,0.3243
UntN X 2,UntN_X_2_00011,a-ak],0.2604
UntN X 2,UntN_X_2_00012,[…],0.5112
UntN X 2,UntN_X_2_00013,[ku-ku]-un-nu-um,0.3071
UntN X 2,UntN_X_2_00014,up-ku-mi-[ia],0.2809
UntN X 2,UntN_X_2_00015,[…],0.5112
UntN X 2,UntN_X_2_00016,[…u2-pa-at,0.302
UntN X 2,UntN_X_2_00017,hu]-us-si-ip-me,0.2756
UntN X 2,UntN_X_2_00018,ku-u[k-ši-ih],0.3467
UntN X 2,UntN_X_2_00019,[…],0.5112
UntN X 2,UntN_X_2_00020,[(d)in]-šu-uš-na-ak,0.2778
UntN X 2,UntN_X_2_00021,[…],0.5112
UntN S 1,UntN_S_1_00001,u2,0.4736
UntN S 1,UntN_S_1_00002,(m)un-taš-dingir-gal,0.333
UntN S 1,UntN_S_1_00003,ša-ak,0.292
UntN S 1,UntN_S_1_00004,(md)hu-um-ban-nu-me-na-gi,0.2534
UntN S 1,UntN_S_1_00005,su-un-ki-ik,0.4428
UntN S 1,UntN_S_1_00006,an-za-an,0.4171
UntN S 1,UntN_S_1_00007,šu-šu-un-ka,0.4929
UntN S 1,UntN_S_1_00008,si-ia-an,0.4844
UntN S 1,UntN_S_1_00009,ku-ši-ih,0.5528
UntN S 1,UntN_S_1_00010,(d)in-šu-ši-na-ak,0.4237
UntN S 1,UntN_S_1_00011,in,0.5704
UntN S 1,UntN_S_1_00012,du-ni-ih,0.4579
UntN S 2,UntN_S_2_00001,u2,0.4736
UntN S 2,UntN_S_2_00002,(m)un-taš-dingir-gal,0.333
UntN S 2,UntN_S_2_00003,ša-ak,0.292
UntN S 2,UntN_S_2_00004,(md)hu-ban-um-me-en-na-ki,0.3198
UntN S 2,UntN_S_2_00005,su-un-ki-ik,0.4428
UntN S 2,UntN_S_2_00006,an-za-an,0.4171
UntN S 2,UntN_S_2_00007,šu-šu-un-ka,0.4929
UntN S 2,UntN_S_2_00008,si-ia-an,0.4844
UntN S 2,UntN_S_2_00009,ku-ši-ih,0.5528
UntN S 2,UntN_S_2_00010,(d)aiba-sunkir,0.2819
UntN S 2,UntN_S_2_00011,un,0.3777
UntN S 2,UntN_S_2_00012,tu4-ni-ih,0.3922
UntN S 3,UntN_S_3_00001,u2,0.4736
UntN S 3,UntN_S_3_00002,(m)un-taš-dingir-gal,0.333
UntN S 3,UntN_S_3_00003,ša-ak,0.292
UntN S 3,UntN_S_3_00004,(md)hu-ban-nu-um-me-en-na-ki,0.2679
UntN S 3,UntN_S_3_00005,su-un-ki-ik,0.4428
UntN S 3,UntN_S_3_00006,an-za-an,0.4171
UntN S 3,UntN_S_3_00007,šu-šu-un-ka,0.4929
UntN S 3,UntN_S_3_00008,si-ia-an,0.4844
UntN S 3,UntN_S_3_00009,ku-ši-ih,0.5528
UntN S 3,UntN_S_3_00010,(d)im,0.3
UntN S 3,UntN_S_3_00011,un,0.3777
UntN S 3,UntN_S_3_00012,tu4-ni-ih,0.3922
UntN S 4,UntN_S_4_00001,u2,0.4736
UntN S 4,UntN_S_4_00002,(m)un-taš-dingir-gal,0.333
UntN S 4,UntN_S_4_00003,ša-ak,0.292
UntN S 4,UntN_S_4_00004,(md)hu-[um-ban-nu-me-na-gi],0.2683
UntN S 4,UntN_S_4_00005,zu-un-ki-ik,0.3275
UntN S 4,UntN_S_4_00006,an-za-an,0.4171
UntN S 4,UntN_S_4_00007,šu-šu-[un-ka],0.2753
UntN S 4,UntN_S_4_00008,si-ia-an,0.4844
UntN S 4,UntN_S_4_00009,hu-uš-ti-in,0.294
UntN S 4,UntN_S_4_00010,u2-pa-at,0.5415
UntN S 4,UntN_S_4_00011,[hu-us-si]-ip-me,0.2751
UntN S 4,UntN_S_4_00012,{ku-ši-ih},0.2916
UntN S 4,UntN_S_4_00013,(d){na-bu}-u2,0.2504
UntN S 4,UntN_S_4_00014,in,0.5704
UntN S 4,UntN_S_4_00015,du-ni-ih,0.4579
UntN S 5,UntN_S_5_00001,u2,0.4736
UntN S 5,UntN_S_5_00002,(m)un-taš-dingir-gal,0.333
UntN S 5,UntN_S_5_00003,ša-ak,0.292
UntN S 5,UntN_S_5_00004,(m)hu-ban-um-me-na-ki,0.2748
UntN S 5,UntN_S_5_00005,su-un-ki-ik,0.4428
UntN S 5,UntN_S_5_00006,an-za-an,0.4171
UntN S 5,UntN_S_5_00007,šu-šu-un-ka,0.4929
UntN S 5,UntN_S_5_00008,si-ia-an,0.4844
UntN S 5,UntN_S_5_00009,(d)u2-pur-ku-ba-ak-me,0.2619
UntN S 5,UntN_S_5_00010,su-un-ki-ip,0.3168
UntN S 5,UntN_S_5_00011,u2-ri-pu-pi,0.4171
UntN S 5,UntN_S_5_00012,šu-šu-un,0.2535
UntN S 5,UntN_S_5_00013,im-me,0.4216
UntN S 5,UntN_S_5_00014,ku-ši-ih-ši-ma,0.3001
UntN S 5,UntN_S_5_00015,u2,0.4736
UntN S 5,UntN_S_5_00016,a-lu-me-lu,0.2828
UntN S 5,UntN_S_5_00017,ku-ši-ih,0.5528
UntN S 5,UntN_S_5_00018,hi-še,0.2822
UntN S 5,UntN_S_5_00019,a-ha,0.3527
UntN S 5,UntN_S_5_00020,ta-ah,0.27
UntN S 5,UntN_S_5_00021,a-ak,0.5694
UntN S 5,UntN_S_5_00022,ša-ri-ik,0.2616
UntN S 5,UntN_S_5_00023,tuš,0.2417
UntN S 5,UntN_S_5_00024,kuš3,0.2828
UntN S 5,UntN_S_5_00025,10-na,0.2236
UntN S 5,UntN_S_5_00026,ku-ši-ih,0.5528
UntN S 6,UntN_S_6_00001,u2,0.4736
UntN S 6,UntN_S_6_00002,(m)un-taš-dingir-gal,0.333
UntN S 6,UntN_S_6_00003,ša-ak,0.292
UntN S 6,UntN_S_6_00004,(md)hu-um-ban-nu-me-na-gi,0.2534
UntN S 6,UntN_S_6_00005,su-un-ki-ik,0.4428
UntN S 6,UntN_S_6_00006,an-za-an,0.4171
UntN S 6,UntN_S_6_00007,šu-šu-un-ka,0.4929
UntN S 6,UntN_S_6_00008,si-ia-an,0.4844
UntN S 6,UntN_S_6_00009,(d)pi-ni-gir3-me-im-ma,0.2609
UntN S 6,UntN_S_6_00010,u2-pa-at,0.5415
UntN S 6,UntN_S_6_00011,hu-us-si-ip-me,0.5148
UntN S 6,UntN_S_6_00012,ku-ši-ih,0.5528
UntN S 6,UntN_S_6_00013,(d)pi-ni-gir3,0.2507
UntN S 6,UntN_S_6_00014,in,0.5704
UntN S 6,UntN_S_6_00015,du-ni-ih,0.4579
UntN S 7,UntN_S_7_00001,u2,0.4736
UntN S 7,UntN_S_7_00002,(m)un-taš-dingir-gal,0.333
UntN S 7,UntN_S_7_00003,ša-ak,0.292
UntN S 7,UntN_S_7_00004,(md)hu-um-ban-nu-me-na-gi,0.2534
UntN S 7,UntN_S_7_00005,zu-un-ki-ik,0.3275
UntN S 7,UntN_S_7_00006,an-za-an,0.4171
UntN S 7,UntN_S_7_00007,šu-šu-un-ka,0.4929
UntN S 7,UntN_S_7_00008,pi-el,0.3435
UntN S 7,UntN_S_7_00009,ki-it-ti-im-ma,0.4202
UntN S 7,UntN_S_7_00010,na-a,0.3053
UntN S 7,UntN_S_7_00011,me-lu-uk-ra,0.3607
UntN S 7,UntN_S_7_00012,zu-un-ki-me,0.3574
UntN S 7,UntN_S_7_00013,tu4-ur,0.5381
UntN S 7,UntN_S_7_00014,hi-ih,0.4515
UntN S 7,UntN_S_7_00015,zi-it-me,0.3089
UntN S 7,UntN_S_7_00016,hi-en-ka,0.5103
UntN S 7,UntN_S_7_00017,in-ti-ik-ka,0.3971
UntN S 7,UntN_S_7_00018,a-gi,0.5235
UntN S 7,UntN_S_7_00019,si-ia-an,0.4844
UntN S 7,UntN_S_7_00020,(d)nun.sunki-me,0.2829
UntN S 7,UntN_S_7_00021,ku-ši-ih,0.5528
UntN S 7,UntN_S_7_00022,(d)nun.sunki,0.2781
UntN S 7,UntN_S_7_00023,si-ia-an-ku-uk-ra,0.5192
UntN S 7,UntN_S_7_00024,du-ni-ih,0.4579
UntN S 7,UntN_S_7_00025,hu-ut-tak-ha-li-ik,0.4346
UntN S 7,UntN_S_7_00026,u2-me,0.5898
UntN S 7,UntN_S_7_00027,dingir-gal,0.5109
UntN S 7,UntN_S_7_00028,a-ak,0.5694
UntN S 7,UntN_S_7_00029,(d)in-šu-ši-na-ak,0.4237
UntN S 7,UntN_S_7_00030,si-ia-an-ku-uk-pa,0.3989
UntN S 7,UntN_S_7_00031,li-na,0.3652
UntN S 7,UntN_S_7_00032,te-la-ak-ni,0.3094
UntN S 8,UntN_S_8_00001,u2,0.4736
UntN S 8,UntN_S_8_00002,(m)un-taš-dingir-gal,0.333
UntN S 8,UntN_S_8_00003,ša-ak,0.292
UntN S 8,UntN_S_8_00004,(md)hu-um-ban-nu-me-na-gi,0.2534
UntN S 8,UntN_S_8_00005,zu-un-ki-ik,0.3275
UntN S 8,UntN_S_8_00006,an-za-an,0.4171
UntN S 8,UntN_S_8_00007,šu-šu-un-ka,0.4929
UntN S 8,UntN_S_8_00008,pi-el,0.3435
UntN S 8,UntN_S_8_00009,ki-it-ti-im-ma,0.4202
UntN S 8,UntN_S_8_00010,na-a,0.3053
UntN S 8,UntN_S_8_00011,me-lu-uk-ra,0.3607
UntN S 8,UntN_S_8_00012,zu-un-ki-me,0.3574
UntN S 8,UntN_S_8_00013,tu4-ur,0.5381
UntN S 8,UntN_S_8_00014,hi-ih,0.4515
UntN S 8,UntN_S_8_00015,zi-it-me,0.3089
UntN S 8,UntN_S_8_00016,hi-en-ka,0.5103
UntN S 8,UntN_S_8_00017,in-ti-ik-ka,0.3971
UntN S 8,UntN_S_8_00018,a-gi,0.5235
UntN S 8,UntN_S_8_00019,si-ia-an,0.4844
UntN S 8,UntN_S_8_00020,(d)na-zi-it-me,0.2615
UntN S 8,UntN_S_8_00021,ku-ši-ih,0.5528
UntN S 8,UntN_S_8_00022,(d)na-zi-it,0.2462
UntN S 8,UntN_S_8_00023,si-ia-an-ku-uk-ra,0.5192
UntN S 8,UntN_S_8_00024,du-ni-ih,0.4579
UntN S 8,UntN_S_8_00025,hu-ut-tak-ha-li-ik,0.4346
UntN S 8,UntN_S_8_00026,u2-me,0.5898
UntN S 8,UntN_S_8_00027,dingir-gal,0.5109
UntN S 8,UntN_S_8_00028,a-ak,0.5694
UntN S 8,UntN_S_8_00029,(d)in-šu-ši-na-ak,0.4237
UntN S 8,UntN_S_8_00030,si-ia-an-ku-{uk}-[pa],0.2788
UntN S 8,UntN_S_8_00031,{li}-na,0.2602
UntN S 8,UntN_S_8_00032,{te-la}-ak-ni,0.2433
UntN S 9,UntN_S_9_00001,u2,0.4736
UntN S 9,UntN_S_9_00002,(m)un-taš-dingir-gal,0.333
UntN S 9,UntN_S_9_00003,ša-ak,0.292
UntN S 9,UntN_S_9_00004,(md)hu-um-ban-nu-me-na-gi,0.2534
UntN S 9,UntN_S_9_00005,zu-un-ki-ik,0.3275
UntN S 9,UntN_S_9_00006,an-za-an,0.4171
UntN S 9,UntN_S_9_00007,šu-šu-un-ka,0.4929
UntN S 9,UntN_S_9_00008,(d)be-la-la,0.2734
UntN S 9,UntN_S_9_00009,ku-ul-la-an-ka,0.2995
UntN S 9,UntN_S_9_00010,ku-la-a,0.324
UntN S 9,UntN_S_9_00011,ur,0.2946
UntN S 9,UntN_S_9_00012,tu4-um-pa-an-ra,0.3423
UntN S 9,UntN_S_9_00013,a-ak,0.5694
UntN S 9,UntN_S_9_00014,tu4-ru-un-ka,0.3632
UntN S 9,UntN_S_9_00015,hu-ut-ta-an-ra,0.3497
UntN S 9,UntN_S_9_00016,si-ia-an-ku-uk,0.401
UntN S 9,UntN_S_9_00017,si-ia-an-i-me,0.3634
UntN S 9,UntN_S_9_00018,u2-pa-at,0.5415
UntN S 9,UntN_S_9_00019,hu-us-si-ip-me,0.5148
UntN S 9,UntN_S_9_00020,ku-ši-ih,0.5528
UntN S 9,UntN_S_9_00021,(d)be-la-la,0.2734
UntN S 9,UntN_S_9_00022,la-an-si-ti-ir-ra,0.3229
UntN S 9,UntN_S_9_00023,ir,0.383
UntN S 9,UntN_S_9_00024,ša-ri-ih,0.3781
UntN S 9,UntN_S_9_00025,ir,0.383
UntN S 9,UntN_S_9_00026,si-ia-an-ku-uk,0.401
UntN S 9,UntN_S_9_00027,si-ia-an-ra,0.2979
UntN S 9,UntN_S_9_00028,ir,0.383
UntN S 9,UntN_S_9_00029,mu-ur-tah,0.4399
UntN S 9,UntN_S_9_00030,hu-ut-tak-ha-li-ik,0.4346
UntN S 9,UntN_S_9_00031,u2-me,0.5898
UntN S 9,UntN_S_9_00032,(d)be-la-la,0.2734
UntN S 9,UntN_S_9_00033,si-ia-an-ku-uk-ra,0.5192
UntN S 9,UntN_S_9_00034,un,0.3777
UntN S 9,UntN_S_9_00035,li-na,0.3652
UntN S 9,UntN_S_9_00036,te-la-ak-ni,0.3094
UntN S 9,UntN_S_9_00037,pi-el,0.3435
UntN S 9,UntN_S_9_00038,ki-it-ti-im-ma,0.4202
UntN S 9,UntN_S_9_00039,na-a,0.3053
UntN S 9,UntN_S_9_00040,me-lu-uk-ra,0.3607
UntN S 9,UntN_S_9_00041,a-ak,0.5694
UntN S 9,UntN_S_9_00042,zu-[un-ki-me,0.2932
UntN S 9,UntN_S_9_00043,tu4-ur],0.2762
UntN S 9,UntN_S_9_00044,hi-ih,0.4515
UntN S 9,UntN_S_9_00045,zi-it-me,0.3089
UntN S 9,UntN_S_9_00046,un,0.3777
UntN S 9,UntN_S_9_00047,du-ni-iš-ni,0.2437
UntN S 10,UntN_S_10_00001,u2,0.4736
UntN S 10,UntN_S_10_00002,(m)un-taš-dingir-gal,0.333
UntN S 10,UntN_S_10_00003,ša-ak,0.292
UntN S 10,UntN_S_10_00004,(md)hu-um-ban-nu-me-na-gi,0.2534
UntN S 10,UntN_S_10_00005,zu-un-ki-ik,0.3275
UntN S 10,UntN_S_10_00006,an-za-an,0.4171
UntN S 10,UntN_S_10_00007,šu-šu-un-ka,0.4929
UntN S 10,UntN_S_10_00008,(d)30,0.2839
UntN S 10,UntN_S_10_00009,ku-ul-la-an-ka,0.2995
UntN S 10,UntN_S_10_00010,ku-la-a,0.324
UntN S 10,UntN_S_10_00011,ur,0.2946
UntN S 10,UntN_S_10_00012,tu4-um-pa-an-ra,0.3423
UntN S 10,UntN_S_10_00013,a-ak,0.5694
UntN S 10,UntN_S_10_00014,tu4-ru-un-ka,0.3632
UntN S 10,UntN_S_10_00015,hu-ut-ta-an-ra,0.3497
UntN S 10,UntN_S_10_00016,si-ia-an-ku-uk,0.401
UntN S 10,UntN_S_10_00017,si-ia-an-i-me,0.3634
UntN S 10,UntN_S_10_00018,u2-pa-at,0.5415
UntN S 10,UntN_S_10_00019,hu-us-si-ip-me,0.5148
UntN S 10,UntN_S_10_00020,ku-ši-ih,0.5528
UntN S 10,UntN_S_10_00021,(d)30,0.2839
UntN S 10,UntN_S_10_00022,la-an-si-ti-ir-ra,0.3229
UntN S 10,UntN_S_10_00023,ir,0.383
UntN S 10,UntN_S_10_00024,ša-ri-ih,0.3781
UntN S 10,UntN_S_10_00025,ir,0.383
UntN S 10,UntN_S_10_00026,si-ia-an-ku-uk,0.401
UntN S 10,UntN_S_10_00027,si-ia-an-ra,0.2979
UntN S 10,UntN_S_10_00028,ir,0.383
UntN S 10,UntN_S_10_00029,mu-ur-tah,0.4399
UntN S 10,UntN_S_10_00030,hu-ut-tak-ha-li-ik,0.4346
UntN S 10,UntN_S_10_00031,u2-me,0.5898
UntN S 10,UntN_S_10_00032,(d)30,0.2839
UntN S 10,UntN_S_10_00033,si-ia-an-ku-uk-ra,0.5192
UntN S 10,UntN_S_10_00034,un,0.3777
UntN S 10,UntN_S_10_00035,li-na,0.3652
UntN S 10,UntN_S_10_00036,te-la-ak-ni,0.3094
UntN S 10,UntN_S_10_00037,pi-el,0.3435
UntN S 10,UntN_S_10_00038,ki-it-ti-im-ma,0.4202
UntN S 10,UntN_S_10_00039,na-a,0.3053
UntN S 10,UntN_S_10_00040,me-lu-uk-ra,0.3607
UntN S 10,UntN_S_10_00041,a-ak,0.5694
UntN S 10,UntN_S_10_00042,zu-un-ki-me,0.3574
UntN S 10,UntN_S_10_00043,tu4-ur,0.5381
UntN S 10,UntN_S_10_00044,hi-ih,0.4515
UntN S 10,UntN_S_10_00045,zi-it-me,0.3089
UntN S 10,UntN_S_10_00046,un,0.3777
UntN S 10,UntN_S_10_00047,du-ni-iš-ni,0.2437
UntN S 11,UntN_S_11_00001,u2,0.4736
UntN S 11,UntN_S_11_00002,(m)un-taš-dingir-gal,0.333
